"ARTIST_NAME","ARTIST_URL","SONG_NAME","SONG_URL","LYRICS"
"unknown mortal orchestra","https://www.azlyrics.com/u/unknownmortalorchestra.html","monki","https://www.azlyrics.com/lyrics/unknownmortalorchestra/monki.html","he wants to give her everything she wants, all of the sins in her mind, all of her enemies falling and crying, yeah, all of the tear drops on her tongue, it's in her conscience that whatever god gives her someone to mourn, who cares what god is or what a guitar is, or that you were born, ooh, monki, monki, ooh-ooh-ooh, oooh-oooh, he wanted you, monki, monki, ooh-ooh-ooh, oooh-oooh, he wanted you, and when he stops saying thing you want to hear, pull up your knickers in a mood, he wants to outclass these crass devotees, deletes your picture from his phone, it's in his conscience that musical notes give him, someone to mourn, who cares what god is or what a guitar is, or that you were born, ooh, monki, monki, ooh-ooh-ooh, oooh-oooh, she wanted you, monki, monki, ooh-ooh-ooh, oooh-oooh, she wanted you, it's in his conscience that musical notes give him, someone to mourn, who cares what god is or what a guitar is, or that you were born, ooh, monki, monki, ooh-ooh-ooh, oooh-oooh, she wanted you, monki, monki, ooh-ooh-ooh, oooh-oooh, she wanted you"
"unknown mortal orchestra","https://www.azlyrics.com/u/unknownmortalorchestra.html","faded in the morning","https://www.azlyrics.com/lyrics/unknownmortalorchestra/fadedinthemorning.html","words are floating through the windows and in the house, she blows them away, faded in the morning time, haters with their hearts asunder, will ruin our parade, faded in the morning time, walking through the winter markets and all, the horses floated away, faded in the morning time, sun is rising, stings my eyes, and don't wanna die today, faded in the morning time, words are floating through the windows and in the house, she blows them away, faded in the morning time, haters with their hearts asunder, will ruin our parade, faded in the morning time, walking through the winter markets and all, the horses floated away, faded in the morning time, sun is rising, stings my eyes, and don't wanna die today, jaded in the morning time"
"unknown mortal orchestra","https://www.azlyrics.com/u/unknownmortalorchestra.html","secret xtians","https://www.azlyrics.com/lyrics/unknownmortalorchestra/secretxtians.html","i'm going to hide from the rain, i am tired of running, round while these nuns eat my grain, ransacking, wolfpacking rats in a cult of fame, so lame, secret christians are all the same, don't be grumpy and cold, if you want to i can burn up a hole in this coal, don't be surprised if it warms up right when we die tonight, secret xtians are not too bright, na-na-na-na-na-na, na-na-na-na-na-na-na-na-na-na-na-na, na-na-na-na-na-na-na-na-na-na-na-na, na-na-na-na-na-na"
"unknown mortal orchestra","https://www.azlyrics.com/u/unknownmortalorchestra.html","multi-love","https://www.azlyrics.com/lyrics/unknownmortalorchestra/multilove.html","multi-love, checked into my heart and trashed it like a hotel room, who is your god, where is she?, she wants to bury me in austin under uchiko, she don't want to be your man or woman, she wants to be your love, multi-love, all of the others stalker daughters dragged her under, may all her minds be made up, i'll be her vicodin, expired and escaped to valhalla, she don't want to be your man or woman, she wants to be your love, multi-love's got me on my knee, we were one, then become three, mama, what have you done to me?, i'm half crazy, multi-love, it's not that this song's about her, most songs are about her, the sun shines underneath us, fearing new kinds of mind control and just blaming each other, she don't want to be your man or woman, she wants to be your love, multi-love, checked into my heart and trashed it like a hotel room, who is your god, where is she?, she wants to bury me in austin under uchiko, she don't want to be your man or woman, she wants to be your love, multi-love's got me on my knee, we were one, then become three, mama, what have you done to me?, i'm half crazy,"
"unknown mortal orchestra","https://www.azlyrics.com/u/unknownmortalorchestra.html","like acid rain","https://www.azlyrics.com/lyrics/unknownmortalorchestra/likeacidrain.html","la la la yeah, jesus doesn't know my name, he charge me fifty bucks a gram, snort don't smoke, smoke don't shoot that ope, dwight dissolved in acid rain, tears are falling down, messed with polly and marie, took some xany and addy, does this mean you'll never blow me again?, love dissolved in acid rain, tears are falling down, la la la yeah, you and i are doomed to burn, like white people in the sun, proxy man, drinkin a blood and sand, i'll dissolve in acid rain, tears are falling down, la la la yeah"
"unknown mortal orchestra","https://www.azlyrics.com/u/unknownmortalorchestra.html","ur life one night","https://www.azlyrics.com/lyrics/unknownmortalorchestra/urlifeonenight.html","if she'd fallen in love, first blood, you didn't notice, it's not love, it's a close call, you poor thing you've got, to stop calling it love, you've got to be ignorin', the first girl, she's so clever, she said, she could be the love of your life, just for one night, she wants you, and love don't come into the equation, what she loves, is sex in parked cars and the photo booth at cha cha, she's not a hologram, got damn, you can't ignore it, she's such fun, she says "don't run", she says, she could be the love of your life, just for one night, you're cornered, and she just needs revolution, that's cute, but she's no pearl of gisborne, she could be the love of your life, just for one night"
"unknown mortal orchestra","https://www.azlyrics.com/u/unknownmortalorchestra.html","can't keep checking my phone","https://www.azlyrics.com/lyrics/unknownmortalorchestra/cantkeepcheckingmyphone.html","aurora borealis, me for her for real it's lust, the love can't be heard above, everyone acts like a day drinker, yeah, we eat crickets, in the future, just tastes like, "far-from-home", drink chicha, in the jungle, that sounds great, i'm kinda busy, could you call back again?, i'm sure you'll come back, 'til then, i. i can't keep checking my phone, no, i can't keep checking my phone, no, i can't keep checking my phone, no, i can't keep checking my phone, we read the universe might be holographic, traffic lights might reverse my love, go ahead and traverse the winter, yeah, we eat crickets, in the future, just tastes like, "far-from-home", drink chicha, in the jungle, that sounds great, i'm kinda busy, could you call back again?, i'm sure you'll come back, 'til then, i. i can't keep checking my phone, no, i can't keep checking my phone, no, i can't keep checking my phone, no, i can't keep checking my phone"
"unknown mortal orchestra","https://www.azlyrics.com/u/unknownmortalorchestra.html","the world is crowded","https://www.azlyrics.com/lyrics/unknownmortalorchestra/theworldiscrowded.html","the world is crowded, did your doctor prescribe me, baba?, the world is crowded, did your doctor prescribe me for what ails you, dear?, yes you did, she made me buy her a chameleon, with each eye on a different sun, she made me watch evangelion, in another life did she blow my brains out?, the world is crowded, did your doctor prescribe me, baba?, the world is crowded, did your doctor prescribe me for what ails you, dear?, yes you did, she found me in robot restaurant, now i'll give her whatever she want, would she listen to a recording of my silly voice, on the last day of her life?, the world is crowded, did your doctor prescribe me, baba?, the world is crowded, did your doctor prescribe me for what ails you, dear?, yes you did"
"unknown mortal orchestra","https://www.azlyrics.com/u/unknownmortalorchestra.html","stage or screen","https://www.azlyrics.com/lyrics/unknownmortalorchestra/stageorscreen.html","actor, but never for stage or screen, in a cauldron of crime, did she want him or want to be him?, and did she smoke a cigarette in the dark?, actor, but never for stage or screen, acting like you've never seen, every cell of hers more alive and bright than mine, did she want me or want to be me, and did she smoke a cigarette in the dark?, actor, but never for stage or screen, acting like you've never seen, la la la, actor, but never for stage or screen, acting like you've never seen"
"unknown mortal orchestra","https://www.azlyrics.com/u/unknownmortalorchestra.html","necessary evil","https://www.azlyrics.com/lyrics/unknownmortalorchestra/necessaryevil.html","transform into the animal you need to, fly from a destiny infested with chemicals, you need a new drug not invented by the c.i.a, i wanna be your friend but don't have the self-control, we're in love, but i don't get what you see in me, lovin' me could be your fatal flaw, just hangin in here trying to be your, necessary evil, necessary evil, nobody can get a tan in the moonlight, come on inside tell me is it just a bit too much?, he drooled on a pillow and looked like an angel, she hit a blunt but it would not chill her out at all, we're in love, but she don't get what i see in her, lovin' me could be your fatal flaw, just hangin in here trying to be your, necessary evil, necessary evil, transform into the animal you need to, fly from a destiny infested with chemicals, you need a new drug not invented by the c.i.a, i wanna be your friend but don't have the self-control, we're in love, but i don't get what you see in me, lovin' me could be your fatal flaw, just hangin in here trying to be your, necessary evil, necessary evil"
"unknown mortal orchestra","https://www.azlyrics.com/u/unknownmortalorchestra.html","puzzles","https://www.azlyrics.com/lyrics/unknownmortalorchestra/puzzles.html","america, open up your door, is it right to always fight against "the other?", what is a "person of color?", is it wrong to have zone that isn't monochrome?, einstein's brain is kept at princeton university, please don't ask it questions, i don't want to solve your puzzles anymore, america, open up your door, is it right to always fight against "the other?", i don't want to solve your puzzles anymore,"
"unknown mortal orchestra","https://www.azlyrics.com/u/unknownmortalorchestra.html","major league chemicals","https://www.azlyrics.com/lyrics/unknownmortalorchestra/majorleaguechemicals.html","she wanted to find a way, to be someone else for a day, major league chemicals make her grave, miracles in a bathroom stall, she knows, she knows, she knows, major league chemicals, she knows, she knows, she knows, major league chemicals, she wanted to find a way, to be someone else for a day, major league chemicals make her grave, miracles in a bathroom stall, she knows, she knows, she knows, major league chemicals, she knows, she knows, she knows, major league chemicals"
"unknown mortal orchestra","https://www.azlyrics.com/u/unknownmortalorchestra.html","ministry of alienation","https://www.azlyrics.com/lyrics/unknownmortalorchestra/ministryofalienation.html","amoral but not evil, sick of fake democracies, no one will fuck the ugly robot, samael owns history, my thinking is done by your machine, can't escape the 20th century, handing in my resignation, at the ministry of alienation, not heaven just california, escape with you or from it all, terraform a hostile wasteland, like the rapture in reverse, my thinking is done by your machine, can't escape the 20th century, handing in my resignation, at the ministry of alienation"
"unknown mortal orchestra","https://www.azlyrics.com/u/unknownmortalorchestra.html","hunnybee","https://www.azlyrics.com/lyrics/unknownmortalorchestra/hunnybee.html","warm rain and thunder, days are getting darker, a week is such a long time, eras rot like nature, age of paranoia, don't be such a modern stranger, oh angel, hunnybee, hunnybee, there's no such thing, as sweeter a sting, hunnybee, hunnybee, there's no such thing, as sweeter a sting, hunnybee, hunnybee, there's no such thing, as sweeter a sting, hunnybee, hunnybee, there's no such thing, as sweeter a sting, of heaven, tounges are fencing, too many leaves in the city, careful like an orchid, love survives forever, age of paranoia, don't be such a modern stranger, oh angel, hunnybee, hunnybee, there's no such thing, as sweeter a sting, hunnybee, hunnybee, there's no such thing, as sweeter a sting, hunnybee, hunnybee, there's no such thing, as sweeter a sting, hunnybee, hunnybee, there's no such thing, as sweeter a sting, hunnybee, hunnybee, there's no such thing, as sweeter a sting, hunnybee, hunnybee, there's no such thing, as sweeter a sting, hunnybee, hunnybee, there's no such thing, as sweeter a sting, hunnybee, hunnybee, there's no such thing, as sweeter a sting"
"unknown mortal orchestra","https://www.azlyrics.com/u/unknownmortalorchestra.html","chronos feasts on his children","https://www.azlyrics.com/lyrics/unknownmortalorchestra/chronosfeastsonhischildren.html","listen to the crunching, music of the crashing mopeds all around her, painted with the burning, powders of exotic funerals that surround her, chronos feasts on his children, like turning mango flesh, will the trouble cease, when she pays off the police?, infection filled my head, like springtime flower beds and evaporating trash, pressure in the skull, like leaking timber hull made dreams so wonderful, chronos feasts on his children, like turning mango flesh, will the trouble cease, when she pays the pigs off?"
"unknown mortal orchestra","https://www.azlyrics.com/u/unknownmortalorchestra.html","american guilt","https://www.azlyrics.com/lyrics/unknownmortalorchestra/americanguilt.html","tape over the camera, no more utopian videos, eyes painted on eyelids, viva la mexico, no!, oh. no!, oh. no!, oh. no!, oh. no!, oh. no!, oh. no!, oh. oh no here it comes the american guilt, oh no here it comes the american guilt, oh no here it comes the american guilt, oh no here it comes the american guilt, land of the expensive, even the nazis are crying, history's private property, viva la mexico, no!, oh. no!, oh. no!, oh. no!, oh. no!, oh. no!, oh. no!, oh. oh no here it comes the american guilt, oh no here it comes the american guilt, oh no here it comes the american guilt, oh no here it comes the american guilt, tape over the camera, no more utopian videos, eyes painted on eyelids, viva la mexico, no!, oh. no!, oh. no!, oh. no!, oh. no!, oh. no!, oh. no!, oh. oh no here it comes the american guilt, oh no here it comes the american guilt, oh no here it comes the american guilt, oh no here it comes the american guilt"
"u2","https://www.azlyrics.com/u/u2band.html","shadows and tall trees","https://www.azlyrics.com/lyrics/u2band/shadowsandtalltrees.html","back to the cold restless streets at night, i talk to myself about tomorrow night. walls of white protest, a gravestone in name, who is it now? it's always the same. who is it now? who calls me inside, are the leaves on the trees just a living disguise?, i walk the sweet rain tragicomedy, i'll walk home again to the street melody. but i know oh no, but i know oh no, i know, shadows and tall trees, shadows and tall trees, life through a window, a discoloured pain, mrs. brown's washing is always the same, i walk the sweet rain tragicomedy, i'll walk home again to the street melody. but i know oh no, but i know oh no, i know. do you feel in me, anything redeeming, any worthwhile feeling, is life like a tightrope? hanging on my ceiling. but i know oh no, but i know oh no, i know, shadows and tall trees."
"u2","https://www.azlyrics.com/u/u2band.html","gloria","https://www.azlyrics.com/lyrics/u2band/gloria.html","i try to sing this song, i.i try to stand up, but i can't find my feet, i try, i try to speak up, but only in you i'm complete, gloria.in te domine, gloria.exultate, gloria.gloria, oh lord, loosen my lips, i try to sing this song, i.i try to get in, but i can't find the door, the door is open, you're standing there, you let me in, gloria.in te domine, gloria.exultate, oh lord, if i had anything, anything at all, i'd give it to you, i'd give it to you, gloria.gloria."
"u2","https://www.azlyrics.com/u/u2band.html","i fall down","https://www.azlyrics.com/lyrics/u2band/ifalldown.html","julie says, john i'm getting nowhere, i wrote this letter, hope to get to someplace soon, i want to get up, when i wake up, but when i get up, i fall down, julie wake up, julie tell the story, you wrote the letter, said you were gonna get there someday, gonna walk in the sun, and the wind and the rain, never walk back again, now you fall down, you're falling down, you fall down, you fall down, julie say something, julie say you're sorry, you're gonna get better, you better not leave me here anyway, i want to get up, when you wake up, when i get up, i fall down, when i'm falling down, i fall down, i broke myself, i fall, i fall down, i'm falling down, i fall down, when you fall down, when i'm falling down, is when you're falling down, when you fall down, i fall down, i fall down."
"u2","https://www.azlyrics.com/u/u2band.html","i threw a brick through a window","https://www.azlyrics.com/lyrics/u2band/ithrewabrickthroughawindow.html","i was talking, i was talking to myself, somebody else, talk talk talking, i couldn't hear a word, a word you said, he was my brother, i said there was no other, way out of here, be my brother, gotta get out, gotta get out, i was walking, i was walking into walls, i'm back again, i just keep walking, i walk into a window, to see myself, and my reflection, when i thought about it, my direction, going nowhere, going nowhere, no one.no one is blinder, than he who will not see, no one.no one is blinder, than me, i was talking, i was talking in my sleep, i can't stop talking, i'm talking to you, it's up to you, be my brother, there is another way out of here, in my brother, gotta get out, gotta get out, gotta get out of here"
